amount,contributor_name,date,honoree_name,state,country
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-02,Rep. Charles Bernard Rangel,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-09,Steven Austria,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-04,Mary Bono Mack,DC,US
4000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Rep. Ruben E. Hinojosa,DC,US
1500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-24,Rep. Joe L. Barton,DC,US
15000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-04,Democratic Senatorial Campaign Committee,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-22,Rep. S. Brett Guthrie,DC,US
15000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-28,National Republican Congressional Committee,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-04,Rep. Ernest Scott Garrett,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-12,Elton W. Gallegly,DC,US
5607.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-09,North Dakota Association of Builders PAC,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-17,"Rep. John B. T. Campbell, III",DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-01,Jerry Lewis Political Action Committee,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-24,Sen. Thomas Allen Coburn,DC,US
15000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-04,Republican National Committee,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-09,Rep. Patrick J. Tiberi,DC,US
4000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-24,Rep. Samuel Robert Johnson,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-22,Rep. Erik Paulsen,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-13,Rep. Robert E. Latta,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-25,Rep. K. Michael Conaway,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Sen. Dean Heller,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-10,Jason Altmire,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-25,Rep. Nydia Margarita Velazquez,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-06,Gov. Michael Richard Pence,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-16,Moderate Democrats PAC,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-25,"Rep. John Calvin Fleming, Jr.",DC,US
1500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-13,Rep. Michael R. Turner,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-11,Rep. Rodney P. Frelinghuysen,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-13,Rep. Timothy J. Ryan,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-08,Sen. Charles E. Grassley,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-23,Rep. Peter Graham Olson,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-24,Rep. William Cassidy,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-05,Rep. Timothy F. Murphy,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-16,"Rep. Samuel B. Graves, Jr.",DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-16,Sen. Roy D. Blunt,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-05,Kathleen A. Dahlkemper,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-24,Elton W. Gallegly,DC,US
4000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Ciro D. Rodriguez,DC,US
3000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-12,Rep. Howard P. McKeon,DC,US
4000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Rep. Peter Graham Olson,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-28,Heath Shuler,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-13,"Charles A. Wilson, Jr.",DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-29,Sen. John Nichols Boozman,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-12,Rep. James Randy Forbes,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-18,Daniel E. Lungren,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Rep. Raymond Eugene Green,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-22,Rep. Jose E. Serrano,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-28,Rep. Michael K. Simpson,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-19,Rep. Eric Ivan Cantor,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-22,Rep. Michele M. Bachmann,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-01,Rep. Charles W. Dent,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-05,Rep. Theodore Eliot Deutch,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-28,Sue Wilkins Myrick,DC,US
3500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Danny Lee Burton,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-02,"Sen. Joseph Simon Donnelly, Sr.",DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-08,Rep. Aaron Schock,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-24,Rep. Lois Capps,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-15,Rep. Steven Arnold King,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-22,Rep. Joseph D. Courtney,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-22,Rep. Brian M. Higgins,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-01,Rep. Bennie G. Thompson,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-09,Rep. Thomas Latham,DC,US
4000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-26,"Rep. Charles W. Boustany, Jr.",DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-25,Rep. Thomas Jeffery Cole,DC,US
3000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-26,Rep. Kevin McCarthy,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-09,"Rep. Samuel B. Graves, Jr.",DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-26,Rep. James E. Clyburn,DC,US
4000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-29,"Rep. Rush Dew Holt, Jr.",DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-29,Rep. Patrick J. Tiberi,DC,US
3500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Rep. Alexander N. Green,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-24,Gene Taylor,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-22,Rep. James David Matheson,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-08,Lincoln Davis,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-22,Rep. Donald Edwin Young,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-17,Clifford B. Stearns,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-02,Chet Edwards,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-22,Rep. Nydia Margarita Velazquez,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-12,Friends of Ginny Brown-Waite,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-18,Rep. Yvette Diana Clarke,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-24,Jean Schmidt,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-09,Sen. David Vitter,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-08,Rep. David G. Reichert,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-22,Sen. Richard Craig Shelby,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-26,Rep. Peter J. Roskam,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-26,"Rep. John J. Duncan, Jr.",DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-24,Rep. Michael Clifton Burgess,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-11,Rep. Loretta L. Sanchez,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-04,Joe Baca,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-11,Rep. Frank A. LoBiondo,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-03,Rep. Tim A. Huelskamp,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-16,Rep. Nydia Margarita Velazquez,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-22,Rep. Kevin Brady,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-15,Rep. David Lee Camp,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-01,Rep. Bill Foster,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-11,Sen. David Vitter,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-07,Jerry Lewis,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-06,"Rep. Spencer Thomas Bachus, III",DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-12,Rep. Kevin McCarthy,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-15,Sen. Johnny Isakson,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-13,Rep. Edward R. Royce,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-04,David T. Dreier,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-30,Thaddeus G. McCotter,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-26,Rep. C.A. Dutch Ruppersberger,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-23,"Rep. Charles W. Boustany, Jr.",DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-28,Jerry F. Costello,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-25,Michael Angelo Arcuri,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-12,Thaddeus G. McCotter,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-09,Sen. Charles E. Grassley,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-22,Rep. Collin C. Peterson,DC,US
3000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,"Rep. Michael Thomas McCaul, Sr.",DC,US
1500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-26,Rep. Allyson Y. Schwartz,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Gov. Michael Richard Pence,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-13,Rep. Dana T. Rohrabacher,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-31,Harry Teague,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-22,Rep. Steny H. Hoyer,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-24,Rep. Kay Granger,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-18,David Rivera,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-27,Jonathan Paton,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-15,Sen. Mazie K. Hirono,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-02,Sen. Max S. Baucus,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-24,Rep. Glenn W. Thompson,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-26,Donald A. Manzullo,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-06,Rep. Peter Anderson Sessions,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-06,Lincoln Davis,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-12,Rep. Patrick L. Meehan,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-08,David T. Dreier,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-02,Rep. John R. Carter,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-01,Rep. Gary G. Miller,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-27,Committee for Hispanic Causes/Building Our Leadership Diversity PAC (CHC BOLD PAC),DC,US
4000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-22,Sen. John Nichols Boozman,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-26,Mack PAC,DC,US
3000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Trey Grayson,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-26,Sen. Brandt Hershman,DC,US
3000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-22,Mike Ross,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-28,Rep. Duncan D. Hunter,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-01-04,Rep. Gary G. Miller,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-26,Solomon P. Ortiz,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-10,Shelley Adler,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-27,Rep. Mike McIntyre,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-18,Rep. Lloyd Poe,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-04-05,Rep. Devin G. Nunes,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-18,Anthony D. Weiner,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-17,Rep. Jim Costa,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-26,Rep. David G. Reichert,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-06-01,Sen. Dean Heller,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-06,Rep. David Lee Camp,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-16,Rep. Edward R. Royce,DC,US
2000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-29,Rep. Robert Ernest Andrews,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-26,Rep. Stephen J. Scalise,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-30,Rep. Peter T. King,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-02-12,Rep. Adrian M. Smith,DC,US
500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-03-26,Sen. David Vitter,DC,US
2500.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-03,Rep. Stephen I. Cohen,DC,US
1000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-05-05,Rep. Jeff Fortenberry,DC,US
5000.00,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2010-07-28,Sen. Lisa Ann Murkowski,DC,US
